adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
0.999960607914704	0.0219129900863073	7.91378221212121	2.39757228446155	-4.18453584650556	0.542732688888885	TMED10	10972	transmembrane p24 trafficking protein 10	-0.2806121008967115
0.999960607914704	0.054314664977721	8.03341645454545	1.99041890827031	-4.33257310762202	0.534432166666669	TMED9	54732	transmembrane p24 trafficking protein 9	-0.3021822684310589
0.999960607914704	0.117839208932476	9.09397490909091	1.60294352003876	-4.45667589694678	0.46564462222222	TMED2	10959	transmembrane p24 trafficking protein 2	-0.4809371489338696
0.999960607914704	0.127298795767495	2.82944296969697	-1.56153838280111	-4.46877963442844	-0.312417777777778	TMED5	50999	transmembrane p24 trafficking protein 5	-2.502850454009744
0.999960607914704	0.271940947735713	4.76228242424242	-1.11600983629804	-4.58256712984032	-0.340776533333333	TMED10	10972	transmembrane p24 trafficking protein 10	-2.576544986958735
0.999960607914704	0.417795455475256	7.23322760606061	0.819842240803586	-4.63966566619504	0.366511577777779	TMED2	10959	transmembrane p24 trafficking protein 2	-0.7385494195369646
0.999960607914704	0.463866210296279	5.85417360606061	-0.740528314975552	-4.65220594855418	-0.141722400000001	TMED3	23423	transmembrane p24 trafficking protein 3	-2.059272592589065
0.999960607914704	0.494607860170761	4.50285196969697	-0.690141805837798	-4.65954622349798	-0.108787122222223	TMED3	23423	transmembrane p24 trafficking protein 3	-1.9736852716424933
0.999960607914704	0.50221738146156	4.49860524242424	-0.677944029095919	-4.66124924088124	-0.124494744444445	TMED5	50999	transmembrane p24 trafficking protein 5	-2.0145039133892437
0.999960607914704	0.50781603967745	7.93010051515151	0.669034621222853	-4.66247483672167	0.136952411111112	TMED4	222068	transmembrane p24 trafficking protein 4	-1.3350937756007784
0.999960607914704	0.509002104032253	7.16233606060606	0.667154106970489	-4.6627315452972	0.136762377777775	TMED4	222068	transmembrane p24 trafficking protein 4	-1.335587606076435
0.999960607914704	0.563917981577492	5.99296448484848	0.582509490080077	-4.67356758764097	0.104334544444447	TMED1	11018	transmembrane p24 trafficking protein 1	-1.4198562555722058
0.999960607914704	0.565255396767183	3.98003927272727	-0.580502524559134	-4.67380735097361	-0.146086833333334	TMED3	23423	transmembrane p24 trafficking protein 3	-2.070614235400467
0.999960607914704	0.605101820183308	2.43004060606061	-0.521741301955033	-4.6804717564428	-0.0869741777777784	TMED5	50999	transmembrane p24 trafficking protein 5	-1.917001022930432
0.999960607914704	0.61115362766826	6.25911663636364	-0.512980282966161	-4.68140625595702	-0.0918592222222241	TMED9	54732	transmembrane p24 trafficking protein 9	-1.9296955527754829
0.999960607914704	0.629707690483284	3.46385727272727	-0.486365097866134	-4.68415058887804	-0.0779186111111101	TMED6	146456	transmembrane p24 trafficking protein 6	-1.8934687577440688
0.999960607914704	0.65382670400836	1.95567306060606	0.452282415031615	-4.68745634096601	0.0602231555555552	TMED3	23423	transmembrane p24 trafficking protein 3	-1.5344863984756882
0.999960607914704	0.685544097795651	5.06304218181818	0.408258941826086	-4.69137788105353	0.174417922222222	TMED4	222068	transmembrane p24 trafficking protein 4	-1.2377339553639677
0.999960607914704	0.697830021054608	4.27500360606061	0.39142609036451	-4.69277309536819	0.156433211111112	TMED4	222068	transmembrane p24 trafficking protein 4	-1.2844699583934154
0.999960607914704	0.751288330942017	4.5649563030303	0.319417734291997	-4.69808722144959	0.0628568777777785	TMED4	222068	transmembrane p24 trafficking protein 4	-1.527642271317009
0.999960607914704	0.783469299585942	6.22598627272727	-0.276898768671848	-4.70072462094151	-0.114401577777781	TMED2	10959	transmembrane p24 trafficking protein 2	-1.9882752870301283
0.999960607914704	0.815745988169195	3.51244524242424	0.234763236862149	-4.70296986928757	0.0788767999999993	TMED5	50999	transmembrane p24 trafficking protein 5	-1.4860120705935338
0.999960607914704	0.849074175705207	4.04749496969697	0.191698814628582	-4.70488444000241	0.06664222222222	TMED5	50999	transmembrane p24 trafficking protein 5	-1.5178054789254074
0.999960607914704	0.875008561156867	3.94660509090909	0.158443197996126	-4.70609926085231	0.042228799999998	TMED5	50999	transmembrane p24 trafficking protein 5	-1.5812474640586638
0.999960607914704	0.989015004372904	5.29406545454545	0.0138657277898326	-4.7087007041574	0.0042226333333328	TMED10	10972	transmembrane p24 trafficking protein 10	-1.6800122598620102
