"adj.P.Val"	"P.Value"	"AveExpr"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.ID"	"Gene.title"
0.999086031534715	0.285237393650988	7.77777569666667	-1.09255606221931	-5.06934981348769	-0.111535201942861	"TMED4"	"222068"	"transmembrane p24 trafficking protein 4"
0.999086031534715	0.347093017664076	10.60478243725	0.958703571850935	-5.18696527589205	0.129887740885712	"TMED9"	"54732"	"transmembrane p24 trafficking protein 9"
0.999086031534715	0.42603358366233	8.646297698125	0.809503841222112	-5.3013517196525	0.233331042385704	"TMED6"	"146456"	"transmembrane p24 trafficking protein 6"
0.999086031534715	0.483315170734287	8.45134165216667	-0.711816995970094	-5.36639279334937	-0.0894457618857167	"TMED7"	"51014"	"transmembrane p24 trafficking protein 7"
0.999086031534715	0.486045268513634	8.52374508345833	-0.707336492222584	-5.36918545978881	-0.136139993385713	"TMED7"	"51014"	"transmembrane p24 trafficking protein 7"
0.999086031534715	0.537101187206224	8.92401858170833	0.626022273217313	-5.41692912014628	0.0595061806428525	"TMED1"	"11018"	"transmembrane p24 trafficking protein 1"
0.999086031534715	0.706113377133409	8.46331653591667	-0.381519360578148	-5.52629620206169	-0.0658981765428592	"TMED10"	"10972"	"transmembrane p24 trafficking protein 10"
0.999086031534715	0.788548223505246	10.4914005752083	0.27115467147232	-5.55851083582538	0.0350664162999905	"TMED10P1"	"286102"	"transmembrane p24 trafficking protein 10 pseudogene 1"
0.999086031534715	0.790485913036547	9.39000698008333	-0.268606538828393	-5.55912698860728	-0.0355292095142978	"TMED4"	"222068"	"transmembrane p24 trafficking protein 4"
0.999086031534715	0.816885309022429	10.6177731866667	0.23406245310249	-5.56690931025851	0.0287974759999923	"TMED2"	"10959"	"transmembrane p24 trafficking protein 2"
0.999086031534715	0.861692238134793	11.63529297875	-0.176066008274475	-5.57757991790753	-0.0215722598571535	"TMED3"	"23423"	"transmembrane p24 trafficking protein 3"
0.999086031534715	0.864320058663296	8.13867227495833	-0.172685641962324	-5.57810909309392	-0.0218605473285756	"TMED5"	"50999"	"transmembrane p24 trafficking protein 5"
