adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
0.812097389927058	0.0126753841298547	6.10548722147826	2.69588737955533	-3.14564617724772	0.578540383333332	TMED5	50999	transmembrane p24 trafficking protein 5	-0.205795009820477
0.82709290095425	0.0236582822724261	5.40373377952174	2.41743881119903	-3.46931648668292	0.50798432678788	TMED3	23423	transmembrane p24 trafficking protein 3	-0.3515085207835176
0.851536403361245	0.0436744245680084	3.8560490103913	-2.13039189279238	-3.78635822618914	-0.213629124000001	TMED3	23423	transmembrane p24 trafficking protein 3	-1.8417963092559504
0.86717098640463	0.0572389707948795	10.2498775795217	1.9982105832228	-3.92514797501572	0.247204063643935	TMED10	10972	transmembrane p24 trafficking protein 10	-0.8900761447845968
0.87100762996635	0.0603694328830033	7.5783174336087	1.9717142235781	-3.952346018374	0.329283630818183	TMED10	10972	transmembrane p24 trafficking protein 10	-0.7205640929938091
0.890329415833294	0.110026888482554	9.60391276369565	1.66001465321657	-4.25462634661493	0.225041570848488	TMED9	54732	transmembrane p24 trafficking protein 9	-0.9358464839309936
0.897018701228172	0.124664365779316	4.01628233582609	1.59160682658249	-4.31616987595679	0.185563390659091	TMED5	50999	transmembrane p24 trafficking protein 5	-1.0173774611919302
0.903157972917104	0.135220751203001	6.15203721826087	1.54630502083603	-4.35588558377043	0.331789524871211	TMED5	50999	transmembrane p24 trafficking protein 5	-0.7153888800008197
0.903579186984928	0.14122880901349	9.52839654395652	1.52180764360508	-4.37700732425293	0.130495791825757	TMED2	10959	transmembrane p24 trafficking protein 2	-1.1311039583798823
0.905335822731539	0.15428774368382	6.93306282943478	-1.47136292528462	-4.41969806423483	-0.153776697674244	TMED1	11018	transmembrane p24 trafficking protein 1	-1.7181881088179831
0.90675894232603	0.171420982177129	2.62863814286957	-1.41016827832955	-4.46999841783343	-0.0758673047272724	TMED3	23423	transmembrane p24 trafficking protein 3	-1.5572883683968444
0.90675894232603	0.179427082849301	8.24687315856522	1.38323604534326	-4.49160612451721	0.128460704310603	TMED9	54732	transmembrane p24 trafficking protein 9	-1.1353068540839404
0.90675894232603	0.207668999563933	4.40132165230435	-1.2952024478006	-4.55990696607421	-0.142653670386364	TMED5	50999	transmembrane p24 trafficking protein 5	-1.6952166526735968
0.916858309606775	0.280659567760883	8.96439213086957	1.10392161078527	-4.69540759796707	0.26669264287121	TMED5	50999	transmembrane p24 trafficking protein 5	-0.8498280152557269
0.917676077277128	0.292798370439141	4.9628968646087	-1.07579864044637	-4.713770605547	-0.104385256356062	TMED3	23423	transmembrane p24 trafficking protein 3	-1.616184104082245
0.950058969932125	0.576580487544309	7.05232903165217	0.566163832046978	-4.97089581375787	0.0763056433030309	TMED4	222068	transmembrane p24 trafficking protein 4	-1.243018330971955
0.95999528162394	0.65760087254837	3.51042329073913	-0.448846821412632	-5.00849310446432	-0.04100154175	TMED4	222068	transmembrane p24 trafficking protein 4	-1.4852830298820598
0.960819995346493	0.666700582333034	6.58691505482609	-0.436089316606621	-5.01207105856759	-0.0750727034318164	TMED4	222068	transmembrane p24 trafficking protein 4	-1.555647344929184
0.963071049768238	0.695131717673807	2.773981582	-0.396686771340937	-5.02248375349564	-0.0241465261287881	TMED5	50999	transmembrane p24 trafficking protein 5	-1.4504737785753128
0.96860234921441	0.746537135449453	3.56948975895652	-0.326984280010149	-5.0385289913408	-0.0877686728409088	TMED2	10959	transmembrane p24 trafficking protein 2	-1.5818672666234534
0.968981129411303	0.748398069658122	3.61731161243478	0.32449367503422	-5.03904590238542	0.100518286136363	TMED2	10959	transmembrane p24 trafficking protein 2	-1.1930139887555482
0.977714364984113	0.830590502719014	4.19723933152174	0.216307679212436	-5.05771732405459	0.0165405847348454	TMED4	222068	transmembrane p24 trafficking protein 4	-1.366446098101656
0.989892931812388	0.915282071784975	3.199294261	0.107514014760659	-5.0689908450378	0.0075384688484851	TMED6	146456	transmembrane p24 trafficking protein 6	-1.3850374136615429
0.991215697755078	0.925906208529375	7.4114623183913	0.093986684865723	-5.0698640527797	0.0084205876212113	TMED4	222068	transmembrane p24 trafficking protein 4	-1.3832156476820687
0.992120011516459	0.934633952259451	5.23319773995652	0.0828874660787607	-5.0704930444837	0.0125344346666649	TMED10	10972	transmembrane p24 trafficking protein 10	-1.3747196641208022
